transaction_id,date,order_time,serve_time,weekday,customer_type,total_amount,payment_method,dine_type,table_id,staff_id,guest_count,order_items,wait_time_min,avg_spend_per_guest
TXN00819,2021-09-02,12:05,12:17,Thursday,New,580,Credit,DineIn,T3,S1,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",12.0,290.0
TXN00662,2021-09-02,13:35,13:47,Thursday,Returning,510,Credit,TakeOut,,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",12.0,255.0
TXN00885,2021-09-02,15:16,15:26,Thursday,Returning,640,Credit,DineIn,T1,S2,2,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",10.0,320.0
TXN00810,2021-09-02,15:20,15:32,Thursday,Returning,640,Cash,DineIn,T9,S2,1,"[{""product"": ""ShaddockSparkling"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",12.0,640.0
TXN00770,2021-09-02,17:32,17:42,Thursday,Returning,710,Credit,DineIn,T8,S3,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",10.0,355.0
TXN00726,2021-09-02,17:51,17:58,Thursday,Returning,820,MobilePay,DineIn,T9,S1,1,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",7.0,820.0
TXN00658,2021-09-02,17:53,18:02,Thursday,New,560,Credit,DineIn,T2,S3,1,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",9.0,560.0
TXN00913,2021-09-02,17:54,18:09,Thursday,Returning,1080,Cash,DineIn,T4,S1,3,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",15.0,360.0
TXN00641,2021-09-02,18:06,18:17,Thursday,Returning,660,Cash,TakeOut,,S1,1,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",11.0,660.0
TXN00695,2021-09-02,18:15,18:27,Thursday,Returning,1390,Credit,DineIn,T7,S4,4,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 3, ""unit_price"": 200}, {""product"": ""IceDrip"", ""qty"": 3, ""unit_price"": 150}]",12.0,347.5
TXN00835,2021-09-02,19:03,19:13,Thursday,Returning,910,MobilePay,DineIn,T1,S2,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",10.0,455.0
TXN00672,2021-09-02,19:57,20:10,Thursday,Returning,330,Cash,TakeOut,,S4,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",13.0,165.0
TXN00688,2021-09-02,20:02,20:12,Thursday,Returning,340,MobilePay,DineIn,T3,S3,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",10.0,170.0
TXN00845,2021-09-02,20:25,20:38,Thursday,New,340,Credit,DineIn,T7,S3,1,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",13.0,340.0
TXN00692,2021-09-03,10:46,11:00,Friday,New,550,Cash,DineIn,T2,S4,3,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",14.0,183.33333333333334
TXN00758,2021-09-03,10:48,10:56,Friday,Returning,680,Credit,DineIn,T7,S1,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",8.0,340.0
TXN00916,2021-09-03,11:20,11:30,Friday,Returning,480,Cash,DineIn,T4,S1,3,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}]",10.0,160.0
TXN00753,2021-09-03,12:35,12:48,Friday,New,1030,MobilePay,DineIn,T2,S4,3,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",13.0,343.3333333333333
TXN00663,2021-09-03,12:51,13:00,Friday,Returning,340,Credit,DineIn,T10,S1,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",9.0,170.0
TXN00909,2021-09-03,13:21,13:36,Friday,Returning,740,Cash,DineIn,T9,S4,1,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",15.0,740.0
TXN00679,2021-09-03,14:58,15:09,Friday,New,720,MobilePay,DineIn,T4,S3,1,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",11.0,720.0
TXN00762,2021-09-03,16:07,16:17,Friday,New,780,Credit,DineIn,T3,S1,3,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",10.0,260.0
TXN00754,2021-09-03,17:05,17:19,Friday,Returning,320,Credit,TakeOut,,S2,2,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",14.0,160.0
TXN00791,2021-09-03,17:44,17:52,Friday,New,1120,MobilePay,DineIn,T10,S3,3,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}]",8.0,373.3333333333333
TXN00834,2021-09-04,08:43,08:56,Saturday,New,120,MobilePay,TakeOut,,S1,1,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",13.0,120.0
TXN00849,2021-09-04,09:50,09:56,Saturday,Returning,340,MobilePay,TakeOut,,S3,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",6.0,170.0
TXN00673,2021-09-04,10:34,10:44,Saturday,Returning,860,MobilePay,DineIn,T6,S3,3,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",10.0,286.6666666666667
TXN00723,2021-09-04,11:31,11:44,Saturday,Returning,290,Credit,TakeOut,,S4,2,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",13.0,145.0
TXN00787,2021-09-04,12:26,12:37,Saturday,New,1780,Cash,DineIn,T5,S1,4,"[{""product"": ""Meal"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 3, ""unit_price"": 200}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",11.0,445.0
TXN00735,2021-09-04,13:00,13:10,Saturday,Returning,340,MobilePay,DineIn,T9,S1,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",10.0,170.0
TXN00895,2021-09-04,13:16,13:26,Saturday,Returning,160,Credit,TakeOut,,S3,2,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",10.0,80.0
TXN00899,2021-09-04,18:33,18:40,Saturday,New,680,MobilePay,DineIn,T4,S4,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",7.0,340.0
TXN00701,2021-09-04,20:05,20:17,Saturday,Returning,640,Cash,DineIn,T4,S2,1,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",12.0,640.0
TXN00878,2021-09-05,08:30,08:39,Sunday,Returning,700,Cash,DineIn,T6,S2,2,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",9.0,350.0
TXN00775,2021-09-05,11:03,11:14,Sunday,Returning,500,Cash,DineIn,T1,S1,2,"[{""product"": ""ShaddockSparkling"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}]",11.0,250.0
TXN00871,2021-09-05,12:22,12:33,Sunday,Returning,570,MobilePay,DineIn,T6,S4,1,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",11.0,570.0
TXN00798,2021-09-05,13:06,13:13,Sunday,New,340,MobilePay,DineIn,T8,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",7.0,170.0
TXN00784,2021-09-05,14:52,15:06,Sunday,Returning,1880,MobilePay,DineIn,T10,S2,4,"[{""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}, {""product"": ""Sandwich"", ""qty"": 3, ""unit_price"": 250}, {""product"": ""EarlGrey"", ""qty"": 3, ""unit_price"": 160}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",14.0,470.0
TXN00907,2021-09-05,14:54,15:00,Sunday,Returning,520,Credit,DineIn,T8,S2,1,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",6.0,520.0
TXN00876,2021-09-05,15:08,15:16,Sunday,New,510,Credit,DineIn,T4,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",8.0,255.0
TXN00636,2021-09-05,15:20,15:27,Sunday,Returning,240,Credit,DineIn,T6,S4,2,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",7.0,120.0
TXN00858,2021-09-05,15:39,15:50,Sunday,New,670,Cash,DineIn,T9,S1,2,"[{""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",11.0,335.0
TXN00716,2021-09-05,16:20,16:30,Sunday,Returning,520,Credit,DineIn,T8,S2,3,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",10.0,173.33333333333334
TXN00857,2021-09-05,17:00,17:09,Sunday,Returning,200,MobilePay,TakeOut,,S1,2,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",9.0,100.0
TXN00740,2021-09-05,17:11,17:22,Sunday,Returning,740,Cash,DineIn,T5,S2,2,"[{""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}]",11.0,370.0
TXN00713,2021-09-05,18:00,18:15,Sunday,Returning,720,MobilePay,DineIn,T8,S1,3,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",15.0,240.0
TXN00755,2021-09-05,18:17,18:29,Sunday,Returning,170,Cash,TakeOut,,S3,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",12.0,85.0
TXN00728,2021-09-05,18:31,18:41,Sunday,Returning,1160,Credit,DineIn,T7,S4,3,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",10.0,386.6666666666667
TXN00698,2021-09-05,18:54,19:08,Sunday,Returning,620,Cash,DineIn,T5,S2,3,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",14.0,206.66666666666666
TXN00661,2021-09-05,19:19,19:27,Sunday,Returning,1360,MobilePay,DineIn,T4,S3,4,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 3, ""unit_price"": 120}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}]",8.0,340.0
TXN00742,2021-09-06,08:17,08:27,Monday,Returning,470,Credit,DineIn,T9,S4,2,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""IceDrip"", ""qty"": 1, ""unit_price"": 150}]",10.0,235.0
TXN00836,2021-09-06,08:29,08:44,Monday,Returning,320,Credit,TakeOut,,S3,1,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",15.0,320.0
TXN00838,2021-09-06,08:54,09:02,Monday,Returning,340,Cash,TakeOut,,S2,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",8.0,170.0
TXN00890,2021-09-06,12:28,12:39,Monday,New,2080,Cash,DineIn,T9,S2,4,"[{""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""ShaddockSparkling"", ""qty"": 3, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 3, ""unit_price"": 200}]",11.0,520.0
TXN00860,2021-09-06,13:21,13:30,Monday,New,410,MobilePay,DineIn,T3,S4,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",9.0,205.0
TXN00772,2021-09-06,15:04,15:18,Monday,Returning,750,Credit,DineIn,T9,S2,2,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",14.0,375.0
TXN00863,2021-09-06,16:19,16:29,Monday,New,2010,Cash,DineIn,T10,S4,4,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 3, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 3, ""unit_price"": 200}, {""product"": ""PourOver"", ""qty"": 3, ""unit_price"": 180}]",10.0,502.5
TXN00757,2021-09-06,16:27,16:40,Monday,Returning,630,Cash,DineIn,T7,S1,2,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",13.0,315.0
TXN00781,2021-09-06,18:04,18:18,Monday,Returning,1510,Credit,DineIn,T8,S4,4,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 3, ""unit_price"": 120}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""EarlGrey"", ""qty"": 3, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",14.0,377.5
TXN00893,2021-09-06,20:36,20:50,Monday,Returning,600,MobilePay,DineIn,T8,S3,3,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",14.0,200.0
TXN00638,2021-09-07,11:22,11:31,Tuesday,Returning,780,Credit,DineIn,T6,S1,2,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",9.0,390.0
TXN00808,2021-09-07,11:22,11:35,Tuesday,Returning,170,Cash,DineIn,T8,S2,1,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",13.0,170.0
TXN00642,2021-09-07,12:41,12:46,Tuesday,Returning,330,Cash,TakeOut,,S2,1,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",5.0,330.0
TXN00843,2021-09-07,16:39,16:50,Tuesday,Returning,740,Cash,TakeOut,,S4,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",11.0,370.0
TXN00765,2021-09-07,19:08,19:21,Tuesday,Returning,750,Cash,DineIn,T6,S3,1,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",13.0,750.0
TXN00864,2021-09-07,19:19,19:31,Tuesday,Returning,740,MobilePay,DineIn,T3,S4,3,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",12.0,246.66666666666666
TXN00891,2021-09-07,20:10,20:17,Tuesday,New,1060,Cash,DineIn,T9,S2,4,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 3, ""unit_price"": 120}, {""product"": ""Americano"", ""qty"": 3, ""unit_price"": 120}]",7.0,265.0
TXN00749,2021-09-07,20:24,20:29,Tuesday,Returning,400,MobilePay,DineIn,T1,S3,1,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",5.0,400.0
TXN00850,2021-09-07,20:28,20:37,Tuesday,New,200,Credit,DineIn,T2,S4,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",9.0,200.0
TXN00680,2021-09-07,20:41,20:56,Tuesday,Returning,710,Credit,DineIn,T2,S3,2,"[{""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",15.0,355.0
TXN00809,2021-09-07,20:43,20:51,Tuesday,Returning,320,Credit,DineIn,T5,S4,1,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",8.0,320.0
TXN00743,2021-09-08,09:30,09:44,Wednesday,Returning,340,Cash,DineIn,T9,S2,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",14.0,170.0
TXN00874,2021-09-08,10:17,10:31,Wednesday,Returning,420,Credit,DineIn,T2,S1,1,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}]",14.0,420.0
TXN00817,2021-09-08,10:56,11:11,Wednesday,Returning,570,Credit,DineIn,T8,S3,1,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",15.0,570.0
TXN00756,2021-09-08,11:18,11:32,Wednesday,Returning,370,Cash,DineIn,T1,S3,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",14.0,370.0
TXN00751,2021-09-08,14:35,14:49,Wednesday,Returning,300,MobilePay,DineIn,T7,S2,2,"[{""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}]",14.0,150.0
TXN00654,2021-09-08,16:00,16:10,Wednesday,New,580,Cash,DineIn,T8,S3,1,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",10.0,580.0
TXN00880,2021-09-08,16:28,16:36,Wednesday,New,470,Credit,DineIn,T8,S1,3,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}]",8.0,156.66666666666666
TXN00853,2021-09-08,17:16,17:30,Wednesday,Returning,750,Cash,DineIn,T8,S1,1,"[{""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}]",14.0,750.0
TXN00865,2021-09-08,18:18,18:26,Wednesday,Returning,660,Credit,TakeOut,,S1,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",8.0,330.0
TXN00635,2021-09-08,18:31,18:43,Wednesday,Returning,1190,Credit,DineIn,T7,S4,3,"[{""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",12.0,396.6666666666667
TXN00677,2021-09-08,19:31,19:36,Wednesday,New,340,Cash,TakeOut,,S1,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",5.0,170.0
TXN00832,2021-09-09,08:22,08:27,Thursday,Returning,1370,MobilePay,DineIn,T1,S1,4,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""PourOver"", ""qty"": 3, ""unit_price"": 180}, {""product"": ""CinnamonRoll"", ""qty"": 3, ""unit_price"": 170}]",5.0,342.5
TXN00734,2021-09-09,08:55,09:10,Thursday,New,340,Cash,DineIn,T9,S4,1,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",15.0,340.0
TXN00902,2021-09-09,09:11,09:24,Thursday,Returning,240,Credit,DineIn,T10,S3,1,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",13.0,240.0
TXN00711,2021-09-09,09:46,10:00,Thursday,Returning,620,Cash,DineIn,T7,S1,4,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",14.0,155.0
TXN00905,2021-09-09,09:52,10:07,Thursday,Returning,670,Cash,DineIn,T10,S1,2,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",15.0,335.0
TXN00720,2021-09-09,10:15,10:26,Thursday,New,800,Credit,DineIn,T4,S4,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",11.0,400.0
TXN00693,2021-09-09,11:03,11:09,Thursday,New,170,Cash,DineIn,T10,S3,1,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",6.0,170.0
TXN00741,2021-09-09,11:16,11:23,Thursday,Returning,320,Cash,DineIn,T9,S2,2,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",7.0,160.0
TXN00815,2021-09-09,14:59,15:10,Thursday,Returning,170,MobilePay,TakeOut,,S2,1,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",11.0,170.0
TXN00655,2021-09-09,15:29,15:40,Thursday,New,400,Cash,DineIn,T9,S1,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",11.0,200.0
TXN00824,2021-09-09,15:57,16:06,Thursday,New,580,Credit,DineIn,T1,S3,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",9.0,290.0
TXN00648,2021-09-09,16:10,16:19,Thursday,New,570,Credit,TakeOut,,S4,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",9.0,285.0
TXN00910,2021-09-09,20:54,21:09,Thursday,Returning,510,MobilePay,DineIn,T6,S2,3,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",15.0,170.0
TXN00684,2021-09-10,09:13,09:22,Friday,Returning,510,Credit,DineIn,T6,S1,3,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",9.0,170.0
