transaction_id,date,month,customer_type,dine_type,guest_count,product,qty,unit_price,total_price
TXN00730,2021-09-14,2021-09,Returning,DineIn,3,EarlGrey,1,160,160
TXN00822,2021-09-14,2021-09,Returning,DineIn,4,AuLait,1,200,200
TXN00822,2021-09-14,2021-09,Returning,DineIn,4,CinnamonRoll,2,170,340
TXN00822,2021-09-14,2021-09,Returning,DineIn,4,AuLait,1,200,200
TXN00822,2021-09-14,2021-09,Returning,DineIn,4,CinnamonRoll,2,170,340
TXN00822,2021-09-14,2021-09,Returning,DineIn,4,Tiramisu,1,170,170
TXN00759,2021-09-15,2021-09,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN00818,2021-09-15,2021-09,Returning,DineIn,2,Sandwich,1,250,250
TXN00818,2021-09-15,2021-09,Returning,DineIn,2,CinnamonRoll,1,170,170
TXN00674,2021-09-15,2021-09,Returning,DineIn,1,CinnamonRoll,2,170,340
TXN00833,2021-09-15,2021-09,New,DineIn,3,Americano,1,120,120
TXN00833,2021-09-15,2021-09,New,DineIn,3,Tiramisu,1,170,170
TXN00833,2021-09-15,2021-09,New,DineIn,3,PourOver,2,180,360
TXN00833,2021-09-15,2021-09,New,DineIn,3,Tiramisu,1,170,170
TXN00841,2021-09-15,2021-09,New,DineIn,3,PourOver,1,180,180
TXN00841,2021-09-15,2021-09,New,DineIn,3,AuLait,1,200,200
TXN00841,2021-09-15,2021-09,New,DineIn,3,Tiramisu,1,170,170
TXN00831,2021-09-15,2021-09,Returning,DineIn,1,Sandwich,1,250,250
TXN00831,2021-09-15,2021-09,Returning,DineIn,1,Tiramisu,1,170,170
TXN00831,2021-09-15,2021-09,Returning,DineIn,1,Tiramisu,2,170,340
TXN00780,2021-09-15,2021-09,New,DineIn,1,EarlGrey,2,160,320
TXN00780,2021-09-15,2021-09,New,DineIn,1,Tiramisu,1,170,170
TXN00882,2021-09-15,2021-09,Returning,DineIn,4,Tiramisu,2,170,340
TXN00882,2021-09-15,2021-09,Returning,DineIn,4,AuLait,1,200,200
TXN00882,2021-09-15,2021-09,Returning,DineIn,4,PourOver,1,180,180
TXN00739,2021-09-15,2021-09,New,DineIn,3,IceDrip,2,150,300
TXN00739,2021-09-15,2021-09,New,DineIn,3,IceDrip,2,150,300
TXN00739,2021-09-15,2021-09,New,DineIn,3,CinnamonRoll,2,170,340
TXN00739,2021-09-15,2021-09,New,DineIn,3,AuLait,2,200,400
TXN00649,2021-09-15,2021-09,New,DineIn,4,ShaddockSparkling,3,160,480
TXN00649,2021-09-15,2021-09,New,DineIn,4,CinnamonRoll,2,170,340
TXN00649,2021-09-15,2021-09,New,DineIn,4,Americano,2,120,240
TXN00837,2021-09-15,2021-09,New,DineIn,1,Americano,1,120,120
TXN00837,2021-09-15,2021-09,New,DineIn,1,AuLait,2,200,400
TXN00700,2021-09-15,2021-09,Returning,DineIn,3,Americano,1,120,120
TXN00700,2021-09-15,2021-09,Returning,DineIn,3,Americano,2,120,240
TXN00884,2021-09-15,2021-09,Returning,DineIn,4,CinnamonRoll,1,170,170
TXN00884,2021-09-15,2021-09,Returning,DineIn,4,Tiramisu,1,170,170
TXN00884,2021-09-15,2021-09,Returning,DineIn,4,AuLait,2,200,400
TXN00884,2021-09-15,2021-09,Returning,DineIn,4,IceDrip,1,150,150
TXN00707,2021-09-16,2021-09,New,DineIn,2,Tiramisu,2,170,340
TXN00738,2021-09-16,2021-09,Returning,DineIn,1,EarlGrey,2,160,320
TXN00681,2021-09-16,2021-09,New,DineIn,2,Tiramisu,2,170,340
TXN00681,2021-09-16,2021-09,New,DineIn,2,IceDrip,1,150,150
TXN00681,2021-09-16,2021-09,New,DineIn,2,AuLait,2,200,400
TXN00915,2021-09-16,2021-09,New,DineIn,3,AuLait,1,200,200
TXN00915,2021-09-16,2021-09,New,DineIn,3,AuLait,2,200,400
TXN00764,2021-09-16,2021-09,New,DineIn,3,PourOver,2,180,360
TXN00764,2021-09-16,2021-09,New,DineIn,3,ShaddockSparkling,1,160,160
TXN00778,2021-09-16,2021-09,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN00778,2021-09-16,2021-09,Returning,DineIn,2,EarlGrey,2,160,320
TXN00816,2021-09-16,2021-09,New,DineIn,1,PourOver,1,180,180
TXN00848,2021-09-17,2021-09,Returning,TakeOut,1,EarlGrey,2,160,320
TXN00848,2021-09-17,2021-09,Returning,TakeOut,1,EarlGrey,2,160,320
TXN00903,2021-09-17,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00903,2021-09-17,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00903,2021-09-17,2021-09,Returning,DineIn,3,Tiramisu,1,170,170
TXN00903,2021-09-17,2021-09,Returning,DineIn,3,Americano,1,120,120
TXN00785,2021-09-17,2021-09,Returning,DineIn,2,Americano,1,120,120
TXN00785,2021-09-17,2021-09,Returning,DineIn,2,AuLait,2,200,400
TXN00869,2021-09-17,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00869,2021-09-17,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00869,2021-09-17,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00869,2021-09-17,2021-09,Returning,DineIn,3,ShaddockSparkling,2,160,320
TXN00678,2021-09-17,2021-09,Returning,DineIn,1,CinnamonRoll,1,170,170
TXN00678,2021-09-17,2021-09,Returning,DineIn,1,CinnamonRoll,1,170,170
TXN00678,2021-09-17,2021-09,Returning,DineIn,1,AuLait,1,200,200
TXN00792,2021-09-17,2021-09,Returning,DineIn,1,Americano,2,120,240
TXN00792,2021-09-17,2021-09,Returning,DineIn,1,CinnamonRoll,2,170,340
TXN00792,2021-09-17,2021-09,Returning,DineIn,1,Tiramisu,2,170,340
TXN00782,2021-09-17,2021-09,Returning,DineIn,2,AuLait,2,200,400
TXN00732,2021-09-17,2021-09,New,DineIn,3,ShaddockSparkling,1,160,160
TXN00732,2021-09-17,2021-09,New,DineIn,3,EarlGrey,2,160,320
TXN00732,2021-09-17,2021-09,New,DineIn,3,Tiramisu,1,170,170
TXN00823,2021-09-17,2021-09,New,DineIn,2,CinnamonRoll,1,170,170
TXN00823,2021-09-17,2021-09,New,DineIn,2,Americano,2,120,240
TXN00793,2021-09-17,2021-09,Returning,DineIn,3,EarlGrey,1,160,160
TXN00793,2021-09-17,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00793,2021-09-17,2021-09,Returning,DineIn,3,Americano,2,120,240
TXN00793,2021-09-17,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00653,2021-09-17,2021-09,New,DineIn,2,Americano,2,120,240
TXN00653,2021-09-17,2021-09,New,DineIn,2,Americano,1,120,120
TXN00825,2021-09-17,2021-09,New,DineIn,2,AuLait,1,200,200
TXN00825,2021-09-17,2021-09,New,DineIn,2,Sandwich,1,250,250
TXN00769,2021-09-18,2021-09,Returning,DineIn,1,Tiramisu,2,170,340
TXN00779,2021-09-18,2021-09,Returning,DineIn,1,EarlGrey,1,160,160
TXN00779,2021-09-18,2021-09,Returning,DineIn,1,CinnamonRoll,2,170,340
TXN00779,2021-09-18,2021-09,Returning,DineIn,1,Sandwich,2,250,500
TXN00886,2021-09-18,2021-09,New,DineIn,1,Tiramisu,2,170,340
TXN00886,2021-09-18,2021-09,New,DineIn,1,Tiramisu,2,170,340
TXN00886,2021-09-18,2021-09,New,DineIn,1,Americano,1,120,120
TXN00862,2021-09-18,2021-09,New,DineIn,3,Tiramisu,2,170,340
TXN00862,2021-09-18,2021-09,New,DineIn,3,AuLait,1,200,200
TXN00814,2021-09-18,2021-09,New,DineIn,1,Tiramisu,2,170,340
TXN00814,2021-09-18,2021-09,New,DineIn,1,AuLait,2,200,400
TXN00814,2021-09-18,2021-09,New,DineIn,1,Sandwich,1,250,250
TXN00752,2021-09-18,2021-09,New,DineIn,3,EarlGrey,1,160,160
TXN00752,2021-09-18,2021-09,New,DineIn,3,Americano,2,120,240
TXN00847,2021-09-18,2021-09,Returning,DineIn,2,EarlGrey,2,160,320
TXN00877,2021-09-18,2021-09,Returning,DineIn,2,PourOver,2,180,360
TXN00877,2021-09-18,2021-09,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN00877,2021-09-18,2021-09,Returning,DineIn,2,Tiramisu,2,170,340
TXN00797,2021-09-19,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00797,2021-09-19,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00797,2021-09-19,2021-09,Returning,DineIn,3,Tiramisu,1,170,170
TXN00797,2021-09-19,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00820,2021-09-19,2021-09,New,DineIn,4,IceDrip,2,150,300
TXN00820,2021-09-19,2021-09,New,DineIn,4,PourOver,3,180,540
TXN00820,2021-09-19,2021-09,New,DineIn,4,ShaddockSparkling,3,160,480
TXN00820,2021-09-19,2021-09,New,DineIn,4,Sandwich,1,250,250
TXN00820,2021-09-19,2021-09,New,DineIn,4,CinnamonRoll,3,170,510
TXN00912,2021-09-19,2021-09,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN00826,2021-09-19,2021-09,Returning,TakeOut,2,CinnamonRoll,1,170,170
TXN00826,2021-09-19,2021-09,Returning,TakeOut,2,CinnamonRoll,1,170,170
TXN00892,2021-09-19,2021-09,Returning,DineIn,4,Americano,3,120,360
TXN00892,2021-09-19,2021-09,Returning,DineIn,4,CinnamonRoll,1,170,170
TXN00892,2021-09-19,2021-09,Returning,DineIn,4,Tiramisu,2,170,340
TXN00675,2021-09-19,2021-09,New,TakeOut,2,AuLait,1,200,200
TXN00702,2021-09-19,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00702,2021-09-19,2021-09,Returning,DineIn,3,Americano,2,120,240
TXN00702,2021-09-19,2021-09,Returning,DineIn,3,Americano,2,120,240
TXN00702,2021-09-19,2021-09,Returning,DineIn,3,Tiramisu,1,170,170
TXN00868,2021-09-20,2021-09,New,DineIn,1,ShaddockSparkling,2,160,320
TXN00868,2021-09-20,2021-09,New,DineIn,1,PourOver,1,180,180
TXN00656,2021-09-20,2021-09,Returning,DineIn,1,Tiramisu,1,170,170
TXN00656,2021-09-20,2021-09,Returning,DineIn,1,AuLait,2,200,400
TXN00656,2021-09-20,2021-09,Returning,DineIn,1,Americano,1,120,120
TXN00914,2021-09-20,2021-09,Returning,TakeOut,2,CinnamonRoll,1,170,170
TXN00914,2021-09-20,2021-09,Returning,TakeOut,2,Americano,2,120,240
TXN00691,2021-09-20,2021-09,Returning,DineIn,2,AuLait,2,200,400
TXN00660,2021-09-20,2021-09,Returning,DineIn,2,EarlGrey,1,160,160
TXN00660,2021-09-20,2021-09,Returning,DineIn,2,Americano,1,120,120
TXN00788,2021-09-21,2021-09,New,DineIn,3,Meal,1,200,200
TXN00788,2021-09-21,2021-09,New,DineIn,3,CinnamonRoll,2,170,340
TXN00788,2021-09-21,2021-09,New,DineIn,3,EarlGrey,1,160,160
TXN00788,2021-09-21,2021-09,New,DineIn,3,AuLait,2,200,400
TXN00771,2021-09-21,2021-09,New,DineIn,1,Americano,1,120,120
TXN00771,2021-09-21,2021-09,New,DineIn,1,CinnamonRoll,1,170,170
TXN00771,2021-09-21,2021-09,New,DineIn,1,IceDrip,1,150,150
TXN00696,2021-09-21,2021-09,Returning,DineIn,1,EarlGrey,2,160,320
TXN00687,2021-09-21,2021-09,Returning,TakeOut,1,Americano,2,120,240
TXN00745,2021-09-21,2021-09,Returning,DineIn,2,Americano,2,120,240
TXN00745,2021-09-21,2021-09,Returning,DineIn,2,Tiramisu,2,170,340
TXN00686,2021-09-22,2021-09,New,DineIn,2,Americano,2,120,240
TXN00686,2021-09-22,2021-09,New,DineIn,2,EarlGrey,1,160,160
TXN00686,2021-09-22,2021-09,New,DineIn,2,CinnamonRoll,2,170,340
TXN00767,2021-09-22,2021-09,New,DineIn,1,CinnamonRoll,2,170,340
TXN00710,2021-09-22,2021-09,New,DineIn,3,Americano,1,120,120
TXN00710,2021-09-22,2021-09,New,DineIn,3,AuLait,1,200,200
TXN00710,2021-09-22,2021-09,New,DineIn,3,AuLait,1,200,200
TXN00689,2021-09-22,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00689,2021-09-22,2021-09,Returning,DineIn,3,Tiramisu,1,170,170
TXN00689,2021-09-22,2021-09,Returning,DineIn,3,IceDrip,2,150,300
TXN00689,2021-09-22,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00725,2021-09-22,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00725,2021-09-22,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00725,2021-09-22,2021-09,Returning,DineIn,3,AuLait,1,200,200
TXN00842,2021-09-22,2021-09,Returning,DineIn,1,EarlGrey,1,160,160
TXN00842,2021-09-22,2021-09,Returning,DineIn,1,AuLait,2,200,400
TXN00664,2021-09-22,2021-09,Returning,TakeOut,1,AuLait,1,200,200
TXN00776,2021-09-23,2021-09,Returning,DineIn,2,AuLait,1,200,200
TXN00776,2021-09-23,2021-09,Returning,DineIn,2,EarlGrey,2,160,320
TXN00763,2021-09-23,2021-09,Returning,DineIn,2,Sandwich,1,250,250
TXN00763,2021-09-23,2021-09,Returning,DineIn,2,Sandwich,1,250,250
TXN00806,2021-09-23,2021-09,Returning,DineIn,4,ShaddockSparkling,1,160,160
TXN00806,2021-09-23,2021-09,Returning,DineIn,4,Tiramisu,1,170,170
TXN00806,2021-09-23,2021-09,Returning,DineIn,4,Sandwich,3,250,750
TXN00768,2021-09-23,2021-09,New,DineIn,4,Tiramisu,1,170,170
TXN00768,2021-09-23,2021-09,New,DineIn,4,CinnamonRoll,3,170,510
TXN00768,2021-09-23,2021-09,New,DineIn,4,Americano,3,120,360
TXN00768,2021-09-23,2021-09,New,DineIn,4,CinnamonRoll,3,170,510
TXN00721,2021-09-23,2021-09,New,DineIn,3,EarlGrey,1,160,160
TXN00721,2021-09-23,2021-09,New,DineIn,3,CinnamonRoll,1,170,170
TXN00721,2021-09-23,2021-09,New,DineIn,3,ShaddockSparkling,1,160,160
TXN00721,2021-09-23,2021-09,New,DineIn,3,EarlGrey,2,160,320
TXN00637,2021-09-23,2021-09,Returning,DineIn,4,CinnamonRoll,2,170,340
TXN00637,2021-09-23,2021-09,Returning,DineIn,4,AuLait,3,200,600
TXN00637,2021-09-23,2021-09,Returning,DineIn,4,CinnamonRoll,3,170,510
TXN00706,2021-09-23,2021-09,Returning,DineIn,4,CinnamonRoll,3,170,510
TXN00706,2021-09-23,2021-09,Returning,DineIn,4,EarlGrey,3,160,480
TXN00706,2021-09-23,2021-09,Returning,DineIn,4,EarlGrey,1,160,160
TXN00706,2021-09-23,2021-09,Returning,DineIn,4,Americano,3,120,360
TXN00659,2021-09-23,2021-09,New,DineIn,2,EarlGrey,2,160,320
TXN00799,2021-09-23,2021-09,New,TakeOut,2,IceDrip,2,150,300
TXN00844,2021-09-23,2021-09,New,DineIn,1,PourOver,1,180,180
TXN00844,2021-09-23,2021-09,New,DineIn,1,Sandwich,2,250,500
TXN00883,2021-09-24,2021-09,Returning,DineIn,3,Americano,2,120,240
TXN00883,2021-09-24,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00883,2021-09-24,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00846,2021-09-24,2021-09,New,DineIn,1,CinnamonRoll,2,170,340
TXN00846,2021-09-24,2021-09,New,DineIn,1,ShaddockSparkling,2,160,320
TXN00840,2021-09-24,2021-09,New,DineIn,2,AuLait,2,200,400
TXN00840,2021-09-24,2021-09,New,DineIn,2,ShaddockSparkling,1,160,160
TXN00840,2021-09-24,2021-09,New,DineIn,2,Americano,2,120,240
TXN00829,2021-09-24,2021-09,New,DineIn,2,Tiramisu,2,170,340
TXN00829,2021-09-24,2021-09,New,DineIn,2,Sandwich,2,250,500
TXN00856,2021-09-24,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00856,2021-09-24,2021-09,Returning,DineIn,3,EarlGrey,1,160,160
TXN00856,2021-09-24,2021-09,Returning,DineIn,3,EarlGrey,2,160,320
TXN00856,2021-09-24,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00712,2021-09-24,2021-09,Returning,DineIn,4,EarlGrey,2,160,320
TXN00712,2021-09-24,2021-09,Returning,DineIn,4,CinnamonRoll,2,170,340
TXN00712,2021-09-24,2021-09,Returning,DineIn,4,Sandwich,3,250,750
TXN00795,2021-09-24,2021-09,New,DineIn,2,PourOver,1,180,180
TXN00795,2021-09-24,2021-09,New,DineIn,2,EarlGrey,2,160,320
TXN00795,2021-09-24,2021-09,New,DineIn,2,Tiramisu,2,170,340
TXN00683,2021-09-24,2021-09,New,DineIn,2,Tiramisu,2,170,340
TXN00683,2021-09-24,2021-09,New,DineIn,2,AuLait,2,200,400
TXN00714,2021-09-24,2021-09,Returning,DineIn,2,Tiramisu,1,170,170
TXN00714,2021-09-24,2021-09,Returning,DineIn,2,EarlGrey,2,160,320
TXN00714,2021-09-24,2021-09,Returning,DineIn,2,PourOver,2,180,360
TXN00861,2021-09-24,2021-09,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN00861,2021-09-24,2021-09,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN00861,2021-09-24,2021-09,Returning,DineIn,2,EarlGrey,2,160,320
TXN00827,2021-09-24,2021-09,Returning,DineIn,2,Tiramisu,2,170,340
TXN00827,2021-09-24,2021-09,Returning,DineIn,2,ShaddockSparkling,2,160,320
TXN00854,2021-09-24,2021-09,New,TakeOut,1,EarlGrey,2,160,320
TXN00854,2021-09-24,2021-09,New,TakeOut,1,CinnamonRoll,2,170,340
TXN00668,2021-09-25,2021-09,Returning,DineIn,3,AuLait,2,200,400
TXN00668,2021-09-25,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00708,2021-09-25,2021-09,Returning,DineIn,2,CinnamonRoll,1,170,170
TXN00708,2021-09-25,2021-09,Returning,DineIn,2,PourOver,1,180,180
TXN00639,2021-09-25,2021-09,New,DineIn,2,Americano,1,120,120
TXN00639,2021-09-25,2021-09,New,DineIn,2,PourOver,2,180,360
TXN00718,2021-09-25,2021-09,Returning,DineIn,4,CinnamonRoll,1,170,170
TXN00718,2021-09-25,2021-09,Returning,DineIn,4,CinnamonRoll,3,170,510
TXN00718,2021-09-25,2021-09,Returning,DineIn,4,Americano,2,120,240
TXN00718,2021-09-25,2021-09,Returning,DineIn,4,Tiramisu,1,170,170
TXN00657,2021-09-25,2021-09,Returning,DineIn,4,AuLait,3,200,600
TXN00657,2021-09-25,2021-09,Returning,DineIn,4,CinnamonRoll,2,170,340
TXN00657,2021-09-25,2021-09,Returning,DineIn,4,EarlGrey,3,160,480
TXN00657,2021-09-25,2021-09,Returning,DineIn,4,EarlGrey,2,160,320
TXN00657,2021-09-25,2021-09,Returning,DineIn,4,Americano,3,120,360
TXN00652,2021-09-26,2021-09,New,DineIn,3,Tiramisu,2,170,340
TXN00652,2021-09-26,2021-09,New,DineIn,3,Sandwich,1,250,250
TXN00875,2021-09-26,2021-09,Returning,TakeOut,2,AuLait,2,200,400
TXN00875,2021-09-26,2021-09,Returning,TakeOut,2,Americano,1,120,120
TXN00887,2021-09-26,2021-09,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN00887,2021-09-26,2021-09,Returning,DineIn,2,AuLait,2,200,400
TXN00887,2021-09-26,2021-09,Returning,DineIn,2,Tiramisu,2,170,340
TXN00651,2021-09-26,2021-09,New,TakeOut,1,EarlGrey,2,160,320
TXN00643,2021-09-26,2021-09,Returning,DineIn,3,Tiramisu,1,170,170
TXN00643,2021-09-26,2021-09,Returning,DineIn,3,ShaddockSparkling,2,160,320
TXN00859,2021-09-26,2021-09,Returning,DineIn,3,EarlGrey,2,160,320
TXN00859,2021-09-26,2021-09,Returning,DineIn,3,Americano,2,120,240
TXN00866,2021-09-26,2021-09,New,DineIn,3,EarlGrey,2,160,320
TXN00866,2021-09-26,2021-09,New,DineIn,3,AuLait,1,200,200
TXN00866,2021-09-26,2021-09,New,DineIn,3,Americano,1,120,120
TXN00866,2021-09-26,2021-09,New,DineIn,3,Americano,2,120,240
TXN00737,2021-09-27,2021-09,New,DineIn,1,CinnamonRoll,2,170,340
TXN00802,2021-09-27,2021-09,Returning,TakeOut,2,Tiramisu,1,170,170
TXN00802,2021-09-27,2021-09,Returning,TakeOut,2,EarlGrey,2,160,320
TXN00794,2021-09-27,2021-09,New,DineIn,1,EarlGrey,1,160,160
TXN00794,2021-09-27,2021-09,New,DineIn,1,Sandwich,2,250,500
TXN00690,2021-09-27,2021-09,Returning,DineIn,3,IceDrip,2,150,300
TXN00690,2021-09-27,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00715,2021-09-27,2021-09,Returning,TakeOut,2,ShaddockSparkling,1,160,160
TXN00796,2021-09-27,2021-09,New,DineIn,3,AuLait,2,200,400
TXN00796,2021-09-27,2021-09,New,DineIn,3,CinnamonRoll,2,170,340
TXN00786,2021-09-27,2021-09,Returning,TakeOut,2,IceDrip,1,150,150
TXN00786,2021-09-27,2021-09,Returning,TakeOut,2,CinnamonRoll,1,170,170
TXN00911,2021-09-28,2021-09,New,DineIn,1,Americano,1,120,120
TXN00911,2021-09-28,2021-09,New,DineIn,1,Tiramisu,2,170,340
TXN00709,2021-09-28,2021-09,Returning,DineIn,2,EarlGrey,1,160,160
TXN00709,2021-09-28,2021-09,Returning,DineIn,2,AuLait,2,200,400
TXN00709,2021-09-28,2021-09,Returning,DineIn,2,PourOver,1,180,180
TXN00898,2021-09-28,2021-09,Returning,TakeOut,2,Tiramisu,2,170,340
TXN00898,2021-09-28,2021-09,Returning,TakeOut,2,AuLait,2,200,400
TXN00676,2021-09-29,2021-09,Returning,DineIn,2,EarlGrey,2,160,320
TXN00676,2021-09-29,2021-09,Returning,DineIn,2,CinnamonRoll,1,170,170
TXN00669,2021-09-29,2021-09,New,DineIn,4,CinnamonRoll,1,170,170
TXN00669,2021-09-29,2021-09,New,DineIn,4,Tiramisu,1,170,170
TXN00669,2021-09-29,2021-09,New,DineIn,4,PourOver,3,180,540
TXN00669,2021-09-29,2021-09,New,DineIn,4,ShaddockSparkling,1,160,160
TXN00669,2021-09-29,2021-09,New,DineIn,4,EarlGrey,2,160,320
TXN00645,2021-09-29,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00645,2021-09-29,2021-09,Returning,DineIn,3,Americano,2,120,240
TXN00645,2021-09-29,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00872,2021-09-29,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00872,2021-09-29,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00872,2021-09-29,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00670,2021-09-29,2021-09,New,DineIn,1,AuLait,1,200,200
TXN00670,2021-09-29,2021-09,New,DineIn,1,Tiramisu,1,170,170
TXN00807,2021-09-29,2021-09,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN00904,2021-09-29,2021-09,Returning,DineIn,3,Tiramisu,1,170,170
TXN00904,2021-09-29,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00904,2021-09-29,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00904,2021-09-29,2021-09,Returning,DineIn,3,Americano,2,120,240
TXN00704,2021-09-29,2021-09,New,DineIn,3,Americano,1,120,120
TXN00704,2021-09-29,2021-09,New,DineIn,3,Tiramisu,2,170,340
TXN00704,2021-09-29,2021-09,New,DineIn,3,CinnamonRoll,2,170,340
TXN00640,2021-09-29,2021-09,Returning,TakeOut,2,AuLait,1,200,200
TXN00894,2021-09-29,2021-09,Returning,DineIn,3,AuLait,2,200,400
TXN00894,2021-09-29,2021-09,Returning,DineIn,3,Sandwich,2,250,500
TXN00894,2021-09-29,2021-09,Returning,DineIn,3,AuLait,1,200,200
TXN00894,2021-09-29,2021-09,Returning,DineIn,3,PourOver,2,180,360
TXN00897,2021-09-29,2021-09,Returning,DineIn,4,Americano,2,120,240
TXN00897,2021-09-29,2021-09,Returning,DineIn,4,CinnamonRoll,2,170,340
TXN00897,2021-09-29,2021-09,Returning,DineIn,4,Sandwich,1,250,250
TXN00897,2021-09-29,2021-09,Returning,DineIn,4,Americano,2,120,240
TXN00647,2021-09-29,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00647,2021-09-29,2021-09,Returning,DineIn,3,AuLait,2,200,400
TXN00647,2021-09-29,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00647,2021-09-29,2021-09,Returning,DineIn,3,Sandwich,1,250,250
TXN00761,2021-09-29,2021-09,Returning,TakeOut,2,IceDrip,1,150,150
TXN00761,2021-09-29,2021-09,Returning,TakeOut,2,AuLait,2,200,400
TXN00789,2021-09-30,2021-09,New,DineIn,2,Tiramisu,1,170,170
TXN00789,2021-09-30,2021-09,New,DineIn,2,Americano,1,120,120
TXN00789,2021-09-30,2021-09,New,DineIn,2,CinnamonRoll,2,170,340
TXN00790,2021-09-30,2021-09,Returning,TakeOut,1,AuLait,1,200,200
TXN00790,2021-09-30,2021-09,Returning,TakeOut,1,Tiramisu,1,170,170
TXN00803,2021-09-30,2021-09,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN00803,2021-09-30,2021-09,Returning,DineIn,3,AuLait,1,200,200
TXN00803,2021-09-30,2021-09,Returning,DineIn,3,EarlGrey,2,160,320
TXN00803,2021-09-30,2021-09,Returning,DineIn,3,PourOver,2,180,360
TXN00896,2021-09-30,2021-09,Returning,DineIn,2,PourOver,2,180,360
TXN00697,2021-09-30,2021-09,New,DineIn,1,Americano,2,120,240
TXN00697,2021-09-30,2021-09,New,DineIn,1,Sandwich,2,250,500
TXN00634,2021-09-30,2021-09,Returning,DineIn,3,Tiramisu,2,170,340
TXN00634,2021-09-30,2021-09,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN00821,2021-09-30,2021-09,New,TakeOut,2,AuLait,1,200,200
TXN00821,2021-09-30,2021-09,New,TakeOut,2,AuLait,1,200,200
TXN00633,2021-09-30,2021-09,New,DineIn,1,Americano,1,120,120
TXN00633,2021-09-30,2021-09,New,DineIn,1,CinnamonRoll,1,170,170
TXN01174,2021-10-01,2021-10,New,DineIn,1,Tiramisu,1,170,170
TXN01174,2021-10-01,2021-10,New,DineIn,1,CinnamonRoll,2,170,340
TXN01005,2021-10-01,2021-10,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN01005,2021-10-01,2021-10,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN01005,2021-10-01,2021-10,Returning,DineIn,3,EarlGrey,1,160,160
TXN01005,2021-10-01,2021-10,Returning,DineIn,3,Tiramisu,2,170,340
TXN01033,2021-10-01,2021-10,Returning,DineIn,2,EarlGrey,2,160,320
TXN01033,2021-10-01,2021-10,Returning,DineIn,2,AuLait,2,200,400
TXN01031,2021-10-01,2021-10,New,DineIn,1,AuLait,1,200,200
TXN01002,2021-10-01,2021-10,Returning,DineIn,2,PourOver,1,180,180
TXN01002,2021-10-01,2021-10,Returning,DineIn,2,AuLait,2,200,400
TXN01006,2021-10-01,2021-10,Returning,DineIn,2,PourOver,1,180,180
TXN01006,2021-10-01,2021-10,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01160,2021-10-02,2021-10,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN01160,2021-10-02,2021-10,Returning,DineIn,3,AuLait,2,200,400
TXN01160,2021-10-02,2021-10,Returning,DineIn,3,CinnamonRoll,1,170,170
